token_id	surface	norm	text_id	para_id	node_idx	is_tail	char_start	char_end	initial_char
mrav-dormition-2_p1_t40	რომელი	რომელი	mrav-dormition-2	p1	10	1	34	40	
mrav-dormition-2_p1_t41	დგას	დგას	mrav-dormition-2	p1	10	1	41	45	
mrav-dormition-2_p1_t42	და	და	mrav-dormition-2	p1	10	1	46	48	
mrav-dormition-2_p1_t43	სცავს	სცავს	mrav-dormition-2	p1	10	1	49	54	
mrav-dormition-2_p1_t44	ხესა	ხესა	mrav-dormition-2	p1	10	1	55	59	
mrav-dormition-2_p1_t45	მას	მას	mrav-dormition-2	p1	10	1	60	63	
mrav-dormition-2_p1_t46	ცხორებისასა	ცხორებისასა	mrav-dormition-2	p1	10	1	64	75	
mrav-dormition-2_p1_t47	მან	მან	mrav-dormition-2	p1	10	1	77	80	
mrav-dormition-2_p1_t48	იხილა	იხილა	mrav-dormition-2	p1	10	1	81	86	
mrav-dormition-2_p1_t49	წმიდაჲ	წმიდაი	mrav-dormition-2	p1	10	1	87	93	
mrav-dormition-2_p1_t50	ზეცად	ზეცად	mrav-dormition-2	p1	11	1	1	6	
mrav-dormition-2_p1_t51	აღმავალი	აღმავალი	mrav-dormition-2	p1	11	1	7	15	
mrav-dormition-2_p1_t52	და	და	mrav-dormition-2	p1	11	1	16	18	
mrav-dormition-2_p1_t53	იტყოდა	იტყოდა	mrav-dormition-2	p1	11	1	19	25	
mrav-dormition-2_p1_t54	მე	მე	mrav-dormition-2	p1	11	1	27	29	
mrav-dormition-2_p1_t55	ვდგა	ვდგა	mrav-dormition-2	p1	12	1	1	5	
mrav-dormition-2_p1_t56	და	და	mrav-dormition-2	p1	12	1	6	8	
mrav-dormition-2_p1_t57	ვსცავ	ვსცავ	mrav-dormition-2	p1	12	1	9	14	
mrav-dormition-2_p1_t58	სადაჲთ	სადაით	mrav-dormition-2	p1	13	1	1	7	
mrav-dormition-2_p1_t59	მე	მე	mrav-dormition-2	p1	13	1	8	10	
mrav-dormition-2_p1_t60	ადამ	ადამ	mrav-dormition-2	p1	14	1	1	5	
mrav-dormition-2_p1_t61	ხისა	ხისა	mrav-dormition-2	p1	14	1	6	10	
mrav-dormition-2_p1_t62	მისგან	მისგან	mrav-dormition-2	p1	15	1	1	7	
mrav-dormition-2_p1_t63	ცხორებისაჲსა	ცხორებისაისა	mrav-dormition-2	p1	15	1	8	20	
mrav-dormition-2_p1_t64	და	და	mrav-dormition-2	p1	15	1	21	23	
mrav-dormition-2_p1_t65	ცხონდა	ცხონდა	mrav-dormition-2	p1	15	1	24	30	
mrav-dormition-2_p2_t0	იტყოდეს	იტყოდეს	mrav-dormition-2	p2	2	1	1	8	
mrav-dormition-2_p2_t1	მე	მე	mrav-dormition-2	p2	3	1	1	3	
mrav-dormition-2_p2_t2	ასულმან	ასულმან	mrav-dormition-2	p2	3	1	4	11	
mrav-dormition-2_p2_t3	ადამისმან	ადამისმან	mrav-dormition-2	p2	3	1	12	21	
mrav-dormition-2_p2_t4	მუცლად	მუცლად	mrav-dormition-2	p2	3	1	22	28	
mrav-dormition-2_p2_t5	იღო	იღო	mrav-dormition-2	p2	3	1	29	32	
mrav-dormition-2_p2_t6	დამბადებელი	დამბადებელი	mrav-dormition-2	p2	3	1	33	44	
mrav-dormition-2_p2_t7	მათი	მათი	mrav-dormition-2	p2	3	1	45	49	
mrav-dormition-2_p2_t8	და	და	mrav-dormition-2	p2	3	1	51	53	
mrav-dormition-2_p2_t9	ამისთჳს	ამისთვს	mrav-dormition-2	p2	3	1	54	61	
mrav-dormition-2_p2_t10	რომელნი	რომელნი	mrav-dormition-2	p2	3	1	62	69	
mrav-dormition-2_p2_t11	სამოთხით	სამოთხით	mrav-dormition-2	p2	4	0	0	8	
mrav-dormition-2_p2_t12	გამოცჳვენ	გამოცვვენ	mrav-dormition-2	p2	4	1	1	10	
mrav-dormition-2_p2_t13	ცხონდენ	ცხონდენ	mrav-dormition-2	p2	4	1	12	19	
mrav-dormition-2_p2_t14	ქერობინ	ქერობინ	mrav-dormition-2	p2	5	1	1	8	
mrav-dormition-2_p2_t15	იქმნების	იქმნების	mrav-dormition-2	p2	5	1	9	17	
mrav-dormition-2_p2_t16	და	და	mrav-dormition-2	p2	5	1	18	20	
mrav-dormition-2_p2_t17	გზასა	გზასა	mrav-dormition-2	p2	7	1	1	6	
mrav-dormition-2_p2_t18	მას	მას	mrav-dormition-2	p2	7	1	7	10	
mrav-dormition-2_p2_t19	სამოთხისასა	სამოთხისასა	mrav-dormition-2	p2	7	1	11	22	
mrav-dormition-2_p2_t20	არამედ	არამედ	mrav-dormition-2	p2	7	1	24	30	
mrav-dormition-2_p2_t21	გზასა	გზასა	mrav-dormition-2	p2	7	1	31	36	
mrav-dormition-2_p2_t22	აღმაღლდების	აღმაღლდების	mrav-dormition-2	p2	8	1	1	12	
mrav-dormition-2_p2_t23	და	და	mrav-dormition-2	p2	8	1	13	15	
mrav-dormition-2_p2_t24	ადამ	ადამ	mrav-dormition-2	p2	8	1	16	20	
mrav-dormition-2_p2_t25	დაცემისაგან	დაცემისაგან	mrav-dormition-2	p2	9	1	1	12	
mrav-dormition-2_p2_t26	აღემართების	აღემართების	mrav-dormition-2	p2	10	1	1	12	
mrav-dormition-2_p3_t0	ღეს	დღეს	mrav-dormition-2	p3	1	1	0	3	დ
mrav-dormition-2_p3_t1	ჭუვილი	ჭუვილი	mrav-dormition-2	p3	1	1	4	10	დ
mrav-dormition-2_p3_t2	იგი	იგი	mrav-dormition-2	p3	1	1	11	14	დ
mrav-dormition-2_p3_t3	და	და	mrav-dormition-2	p3	1	1	15	17	დ
mrav-dormition-2_p3_t4	გლოვაჲ	გლოვაი	mrav-dormition-2	p3	1	1	18	24	დ
mrav-dormition-2_p3_t5	და	და	mrav-dormition-2	p3	1	1	25	27	დ
mrav-dormition-2_p3_t6	ევაჲსი	ევაისი	mrav-dormition-2	p3	2	1	1	7	
mrav-dormition-2_p3_t7	სიხარულად	სიხარულად	mrav-dormition-2	p3	3	1	1	10	
mrav-dormition-2_p3_t8	გარდაიქცევის	გარდაიქცევის	mrav-dormition-2	p3	3	1	11	23	
mrav-dormition-2_p3_t9	დღეს	დღეს	mrav-dormition-2	p3	3	1	25	29	
mrav-dormition-2_p3_t10	მთავარანგელოზი	მთავარანგელოზი	mrav-dormition-2	p3	3	1	30	44	
mrav-dormition-2_p3_t11	წმიდასა	წმიდასა	mrav-dormition-2	p3	3	1	45	52	
mrav-dormition-2_p3_t12	კუალად	კუალად	mrav-dormition-2	p3	4	1	1	7	
mrav-dormition-2_p3_t13	ახარებს	ახარებს	mrav-dormition-2	p3	4	1	8	15	
mrav-dormition-2_p3_t14	და	და	mrav-dormition-2	p3	4	1	16	18	
mrav-dormition-2_p3_t15	ეტყჳს	ეტყვს	mrav-dormition-2	p3	4	1	19	24	
mrav-dormition-2_p3_t16	მუცლად	მუცლად	mrav-dormition-2	p3	7	1	1	7	
mrav-dormition-2_p3_t17	იღე	იღე	mrav-dormition-2	p3	7	1	8	11	
mrav-dormition-2_p3_t18	ღმერთი	ღმერთი	mrav-dormition-2	p3	7	1	12	18	
mrav-dormition-2_p3_t19	და	და	mrav-dormition-2	p3	7	1	19	21	
mrav-dormition-2_p3_t20	ძჱ	ძე	mrav-dormition-2	p3	7	1	22	24	
mrav-dormition-2_p3_t21	ღმრთისაჲ	ღმრთისაი	mrav-dormition-2	p3	7	1	25	33	
mrav-dormition-2_p3_t22	და	და	mrav-dormition-2	p3	7	1	34	36	
mrav-dormition-2_p3_t23	განჰკურნე	განჰკურნე	mrav-dormition-2	p3	7	1	37	46	
mrav-dormition-2_p3_t24	სოფლისაჲ	სოფლისაი	mrav-dormition-2	p3	8	1	1	9	
mrav-dormition-2_p3_t25	და	და	mrav-dormition-2	p3	9	1	1	3	
mrav-dormition-2_p3_t26	განანათლე	განანათლე	mrav-dormition-2	p3	9	1	4	13	
mrav-dormition-2_p3_t27	ნათესავი	ნათესავი	mrav-dormition-2	p3	9	1	14	22	
mrav-dormition-2_p3_t28	კაცთაჲ	კაცთაი	mrav-dormition-2	p3	9	1	23	29	
mrav-dormition-2_p4_t0	ოლო	ხოლო	mrav-dormition-2	p4	1	1	0	3	ხ
mrav-dormition-2_p4_t1	მე	მე	mrav-dormition-2	p4	1	1	4	6	ხ
mrav-dormition-2_p4_t2	საყუარელნო	საყუარელნო	mrav-dormition-2	p4	2	1	2	12	
mrav-dormition-2_p4_t3	წულილი	წულილი	mrav-dormition-2	p4	4	1	1	7	
mrav-dormition-2_p4_t4	და	და	mrav-dormition-2	p4	4	1	8	10	
mrav-dormition-2_p4_t5	ენა	ენა	mrav-dormition-2	p4	4	1	11	14	
mrav-dormition-2_p4_t6	მძიმჱ	მძიმე	mrav-dormition-2	p4	4	1	15	20	
mrav-dormition-2_p4_t7	ვჰნატრი	ვჰნატრი	mrav-dormition-2	p4	4	1	22	29	
mrav-dormition-2_p4_t8	წმიდასა	წმიდასა	mrav-dormition-2	p4	4	1	30	37	
mrav-dormition-2_p4_t9	ვაკურთხევ	ვაკურთხევ	mrav-dormition-2	p4	5	1	2	11	
mrav-dormition-2_p4_t10	ვადიდებ	ვადიდებ	mrav-dormition-2	p4	5	1	13	20	
mrav-dormition-2_p4_t11	და	და	mrav-dormition-2	p4	6	1	1	3	
mrav-dormition-2_p4_t12	ვაქებ	ვაქებ	mrav-dormition-2	p4	6	1	4	9	
mrav-dormition-2_p4_t13	ლამპარსა	ლამპარსა	mrav-dormition-2	p4	6	1	10	18	
mrav-dormition-2_p4_t14	მას	მას	mrav-dormition-2	p4	6	1	19	22	
mrav-dormition-2_p4_t15	აღნთებულსა	აღნთებულსა	mrav-dormition-2	p4	6	1	23	33	
mrav-dormition-2_p4_t16	დაუშრეტელსა	დაუშრეტელსა	mrav-dormition-2	p4	6	1	34	45	
mrav-dormition-2_p4_t17	და	და	mrav-dormition-2	p4	6	1	46	48	
mrav-dormition-2_p4_t18	მარიამ	მარიამ	mrav-dormition-2	p4	8	1	2	8	
mrav-dormition-2_p4_t19	წმიდაო	წმიდაო	mrav-dormition-2	p4	8	1	10	16	
mrav-dormition-2_p4_t20	ქალწულო	ქალწულო	mrav-dormition-2	p4	8	1	17	24	
mrav-dormition-2_p4_t21	დედაო	დედაო	mrav-dormition-2	p4	8	1	26	31	
mrav-dormition-2_p4_t22	ნათლისაო	ნათლისაო	mrav-dormition-2	p4	8	1	32	40	
mrav-dormition-2_p4_t23	და	და	mrav-dormition-2	p4	8	1	41	43	
mrav-dormition-2_p4_t24	უბიწოო	უბიწოო	mrav-dormition-2	p4	9	1	1	7	
mrav-dormition-2_p4_t25	მარიამ	მარიამ	mrav-dormition-2	p4	10	1	2	8	
mrav-dormition-2_p4_t26	დედაო	დედაო	mrav-dormition-2	p4	10	1	10	15	
mrav-dormition-2_p4_t27	და	და	mrav-dormition-2	p4	10	1	16	18	
mrav-dormition-2_p4_t28	ქალწულო	ქალწულო	mrav-dormition-2	p4	10	1	19	26	
mrav-dormition-2_p4_t29	ენმანუელისო	ენმანუელისო	mrav-dormition-2	p4	11	1	1	12	
mrav-dormition-2_p4_t30	ამისთჳს	ამისთვს	mrav-dormition-2	p4	11	1	14	21	
mrav-dormition-2_p4_t31	ღმერთი	ღმერთი	mrav-dormition-2	p4	12	1	1	7	
mrav-dormition-2_p4_t32	შევ	შევ	mrav-dormition-2	p4	12	1	8	11	
mrav-dormition-2_p4_t33	მჴევლად	მხევლად	mrav-dormition-2	p4	14	1	1	8	
mrav-dormition-2_p4_t34	ამისთჳს	ამისთვს	mrav-dormition-2	p4	14	1	10	17	
mrav-dormition-2_p4_t35	მონებისაჲ	მონებისაი	mrav-dormition-2	p4	16	1	1	10	
mrav-dormition-2_p4_t36	შენგან	შენგან	mrav-dormition-2	p4	16	1	11	17	
mrav-dormition-2_p4_t37	შეემოსა	შეემოსა	mrav-dormition-2	p4	16	1	18	25	
mrav-dormition-2_p4_t38	შევიდა	შევიდა	mrav-dormition-2	p4	17	1	1	7	
mrav-dormition-2_p4_t39	მეუფჱ	მეუფე	mrav-dormition-2	p4	17	1	8	13	
mrav-dormition-2_p4_t40	ქალაქსა	ქალაქსა	mrav-dormition-2	p4	17	1	14	21	
mrav-dormition-2_p4_t41	შენსა	შენსა	mrav-dormition-2	p4	17	1	22	27	
mrav-dormition-2_p4_t42	და	და	mrav-dormition-2	p4	17	1	28	30	
mrav-dormition-2_p4_t43	კუალად	კუალად	mrav-dormition-2	p4	17	1	31	37	
mrav-dormition-2_p4_t44	გამოვიდა	გამოვიდა	mrav-dormition-2	p4	17	1	38	46	
mrav-dormition-2_p4_t45	ვითრაცა	ვითრაცა	mrav-dormition-2	p4	17	1	48	55	
mrav-dormition-2_p4_t46	უნდა	უნდა	mrav-dormition-2	p4	17	1	56	60	
mrav-dormition-2_p4_t47	და	და	mrav-dormition-2	p4	17	1	62	64	
mrav-dormition-2_p4_t48	ბჭჱ	ბჭე	mrav-dormition-2	p4	17	1	65	68	
mrav-dormition-2_p4_t49	იგი	იგი	mrav-dormition-2	p4	17	1	69	72	
mrav-dormition-2_p4_t50	ეგო	ეგო	mrav-dormition-2	p4	17	1	73	76	
mrav-dormition-2_p4_t51	დაჴშული	დახშული	mrav-dormition-2	p4	17	1	77	84	
mrav-dormition-2_p4_t52	იღე	იღე	mrav-dormition-2	p4	18	1	1	4	
mrav-dormition-2_p4_t53	და	და	mrav-dormition-2	p4	21	1	1	3	
mrav-dormition-2_p4_t54	შევ	შევ	mrav-dormition-2	p4	21	1	4	7	
mrav-dormition-2_p4_t55	იგი	იგი	mrav-dormition-2	p4	21	1	8	11	
mrav-dormition-2_p4_t56	ღმრთეებით	ღმრთეებით	mrav-dormition-2	p4	21	1	12	21	
mrav-dormition-2_p5_t0	იხაროდენ	გიხაროდენ	mrav-dormition-2	p5	1	1	0	8	გ
mrav-dormition-2_p5_t1	მარიამ	მარიამ	mrav-dormition-2	p5	1	1	10	16	გ
mrav-dormition-2_p5_t2	დაურღუეველო	დაურღუეველო	mrav-dormition-2	p5	2	1	1	12	
mrav-dormition-2_p5_t3	და	და	mrav-dormition-2	p5	2	1	13	15	
mrav-dormition-2_p5_t4	წმიდაო	წმიდაო	mrav-dormition-2	p5	2	1	16	22	
mrav-dormition-2_p5_t5	იტყჳს	იტყვს	mrav-dormition-2	p5	3	1	1	6	
mrav-dormition-2_p5_t6	დავით	დავით	mrav-dormition-2	p5	5	0	0	5	
mrav-dormition-2_p5_t7	არს	არს	mrav-dormition-2	p5	6	1	1	4	
mrav-dormition-2_p5_t8	შენი	შენი	mrav-dormition-2	p5	7	1	1	5	
mrav-dormition-2_p5_t9	არს	არს	mrav-dormition-2	p5	8	1	1	4	
mrav-dormition-2_p5_t10	მარიამ	მარიამ	mrav-dormition-2	p5	10	1	2	8	
mrav-dormition-2_p5_t11	უმანკოო	უმანკოო	mrav-dormition-2	p5	11	1	1	8	
mrav-dormition-2_p5_t12	და	და	mrav-dormition-2	p5	12	1	1	3	
mrav-dormition-2_p5_t13	უბიწოო	უბიწოო	mrav-dormition-2	p5	12	1	4	10	
mrav-dormition-2_p5_t14	მარიამ	მარიამ	mrav-dormition-2	p5	13	1	2	8	
mrav-dormition-2_p5_t15	სანთელო	სანთელო	mrav-dormition-2	p5	13	1	10	17	
mrav-dormition-2_p5_t16	შენ	შენ	mrav-dormition-2	p5	15	1	1	4	
mrav-dormition-2_p5_t17	ვიხილეთ	ვიხილეთ	mrav-dormition-2	p5	16	1	1	8	
mrav-dormition-2_p5_t18	მზჱ	მზე	mrav-dormition-2	p5	16	1	9	12	
mrav-dormition-2_p5_t19	იგი	იგი	mrav-dormition-2	p5	16	1	13	16	
mrav-dormition-2_p5_t20	სიმართლისაჲ	სიმართლისაი	mrav-dormition-2	p5	16	1	17	28	
mrav-dormition-2_p5_t21	მარიამ	მარიამ	mrav-dormition-2	p5	18	1	2	8	
mrav-dormition-2_p5_t22	დამტევნელო	დამტევნელო	mrav-dormition-2	p5	18	1	10	20	
mrav-dormition-2_p5_t23	დაუტევნელისაო	დაუტევნელისაო	mrav-dormition-2	p5	18	1	21	34	
mrav-dormition-2_p5_t24	რომელმან	რომელმან	mrav-dormition-2	p5	18	1	36	44	
mrav-dormition-2_p5_t25	დაიტიე	დაიტიე	mrav-dormition-2	p5	18	1	45	51	
mrav-dormition-2_p5_t26	მხოლოდ	მხოლოდ	mrav-dormition-2	p5	18	1	52	58	
mrav-dormition-2_p5_t27	შობილი	შობილი	mrav-dormition-2	p5	18	1	59	65	
mrav-dormition-2_p5_t28	ძჱ	ძე	mrav-dormition-2	p5	18	1	66	68	
mrav-dormition-2_p5_t29	ღმრთისაჲ	ღმრთისაი	mrav-dormition-2	p5	18	1	69	77	
mrav-dormition-2_p5_t30	თჳნიერ	თვნიერ	mrav-dormition-2	p5	18	1	78	84	
mrav-dormition-2_p5_t31	თესლისა	თესლისა	mrav-dormition-2	p5	18	1	85	92	
mrav-dormition-2_p5_t32	და	და	mrav-dormition-2	p5	18	1	93	95	
mrav-dormition-2_p5_t33	გამოიღე	გამოიღე	mrav-dormition-2	p5	18	1	96	103	
mrav-dormition-2_p5_t34	ნაყოფი	ნაყოფი	mrav-dormition-2	p5	18	1	104	110	
mrav-dormition-2_p6_t0	იხაროდენ	გიხაროდენ	mrav-dormition-2	p6	1	1	0	8	გ
mrav-dormition-2_p6_t1	მარიამ	მარიამ	mrav-dormition-2	p6	1	1	10	16	გ
mrav-dormition-2_p6_t2	რომელსა	რომელსა	mrav-dormition-2	p6	1	1	18	25	გ
mrav-dormition-2_p6_t3	წინაწარმეტყუელნი	წინაწარმეტყუელნი	mrav-dormition-2	p6	1	1	26	42	გ
mrav-dormition-2_p6_t4	გიგალობენ	გიგალობენ	mrav-dormition-2	p6	1	1	43	52	გ
mrav-dormition-2_p6_t5	და	და	mrav-dormition-2	p6	1	1	53	55	გ
mrav-dormition-2_p6_t6	მწყემსნი	მწყემსნი	mrav-dormition-2	p6	1	1	56	64	გ
mrav-dormition-2_p6_t7	გადიდებენ	გადიდებენ	mrav-dormition-2	p6	1	1	65	74	გ
mrav-dormition-2_p6_t8	და	და	mrav-dormition-2	p6	1	1	75	77	გ
mrav-dormition-2_p6_t9	იტყჳან	იტყვან	mrav-dormition-2	p6	1	1	78	84	გ
mrav-dormition-2_p6_t10	ანგელოზთა	ანგელოზთა	mrav-dormition-2	p6	1	1	85	94	გ
mrav-dormition-2_p6_t11	გალობასა	გალობასა	mrav-dormition-2	p6	1	1	95	103	გ
mrav-dormition-2_p6_t12	საშინელსა	საშინელსა	mrav-dormition-2	p6	1	1	104	113	გ
mrav-dormition-2_p6_t13	დიდებაჲ	დიდებაი	mrav-dormition-2	p6	1	1	115	122	გ
mrav-dormition-2_p6_t14	ღმერთსა	ღმერთსა	mrav-dormition-2	p6	3	1	1	8	
mrav-dormition-2_p6_t15	მშჳდობაჲ	მშვდობაი	mrav-dormition-2	p6	6	1	1	9	
mrav-dormition-2_p6_t16	მარიამ	მარიამ	mrav-dormition-2	p6	11	1	2	8	
mrav-dormition-2_p6_t17	რომლისა	რომლისა	mrav-dormition-2	p6	12	1	2	9	
mrav-dormition-2_p6_t18	ანგელოზნი	ანგელოზნი	mrav-dormition-2	p6	13	1	1	10	
mrav-dormition-2_p6_t19	იშუებენ	იშუებენ	mrav-dormition-2	p6	13	1	11	18	
mrav-dormition-2_p6_t20	მთავარანგელოზნი	მთავარანგელოზნი	mrav-dormition-2	p6	13	1	20	35	
mrav-dormition-2_p6_t21	იხარებენ	იხარებენ	mrav-dormition-2	p6	13	1	36	44	
mrav-dormition-2_p6_t22	და	და	mrav-dormition-2	p6	13	1	45	47	
mrav-dormition-2_p6_t23	წმიდაჲ	წმიდაი	mrav-dormition-2	p6	13	1	48	54	
mrav-dormition-2_p6_t24	გაბრიელ	გაბრიელ	mrav-dormition-2	p6	13	1	55	62	
